Id,SalePrice
2734,146400.9455079096
2735,138653.5870480322
2736,142883.3062358088
2737,122774.52489386818
2738,132458.67930433186
2739,161179.20968193348
2740,137129.3682405811
2741,149672.08210352992
2742,152600.80000814682
2743,155867.39408788673
2744,159032.49960279858
2745,139706.57193380935
2746,137004.27415529618
2747,143255.600399989
2748,127680.22962213177
2749,129148.19414575219
2750,135544.93086754903
2751,135741.77874957287
2752,194840.13663690537
2753,144526.57857080968
2754,203159.40615836857
2755,133864.04344767178
2756,92257.5027650182
2757,66334.81462191907
2758,86663.45519356664
2759,157639.56172966055
2760,125019.2756227906
2761,145182.83545011372
2762,141903.6177813835
2763,183752.27875089255
2764,147365.85744431062
2765,277606.12541899696
2766,136728.54148769318
2767,85815.53650384807
2768,132180.8617593921
2769,130550.74720794804
2770,137012.7355533476
2771,110154.84401982868
2772,113039.96772951509
2773,173936.72421879286
2774,143390.66107870443
2775,117346.99512477906
2776,137114.2561197086
2777,142008.34262129522
2778,99701.3168617011
2779,126308.76669513647
2780,95643.88976639483
2781,98764.34714656915
2782,94024.35423185705
2783,97709.33864197624
2784,121093.95091432484
2785,138631.87423420377
2786,68555.55829525721
2787,127583.62192620675
2788,74124.66224425657
2789,168832.38811371438
2790,93118.09440051869
2791,111206.396886798
2792,62767.891272919485
2793,170608.07674174957
2794,96583.39059555376
2795,125441.14499850903
2796,99437.68910288201
2797,201297.15683112477
2798,106718.84587519965
2799,117910.09310566816
2800,63835.95092567558
2801,109702.23467202076
2802,132201.808744382
2803,165976.92962401407
2804,131409.69024125257
2805,100092.73493686088
2806,81400.67101293619
2807,156234.0301202531
2808,149070.86738529723
2809,136328.41001354787
2810,129861.47523801542
2811,163072.80646224352
2812,156746.04089419707
2813,155074.81061260757
2814,152275.27969455387
2815,105199.17444167966
2816,243061.82645240976
2817,157531.47344345594
2818,134252.87742610485
2819,160041.8620410721
2820,140806.08622172283
2821,110682.98383656442
2822,201223.67368900025
2823,327467.3030965222
2824,184265.95693384568
2825,148071.41091815234
2826,134033.08382171305
2827,137743.23809076496
2828,219087.41106241866
2829,212874.70194896922
2830,229762.71509436925
2831,176090.57480757515
2832,261663.95030410937
2833,299598.00728157663
2834,215672.0043633704
2835,216252.0606442773
2836,193631.37841086468
2837,155520.28990738952
2838,152282.06536147097
2839,176853.13064639337
2840,202379.46396398233
2841,204130.71174791647
2842,233442.34596441334
2843,148562.7307441159
2844,167037.07066431514
2845,123462.04872261832
2846,209832.74690069555
2847,203365.63612215838
2848,216120.73780384468
2849,199112.1559816163
2850,276079.65012711304
2851,219551.9261870565
2852,232476.240179211
2853,239922.9594353056
2854,140504.03042892154
2855,201741.55586101292
2856,197751.55431864053
2857,187251.2108256536
2858,200660.60307146772
2859,116850.97019798435
2860,129051.62801507842
2861,122901.79867119802
2862,195336.53399348163
2863,126999.0377629392
2864,246137.7206915764
2865,137721.9703152789
2866,137058.52117809912
2867,97739.11570155816
2868,96200.170352858
2869,107966.74622806795
2870,120206.6548700398
2871,81358.90425553937
2872,50391.891849959175
2873,97464.2581557803
2874,149449.94246915303
2875,116008.54851529145
2876,162238.17190871594
2877,145635.96592400383
2878,163994.7164468586
2879,143400.58889018718
2880,101478.22003310997
2881,146930.32166540757
2882,179834.20462206536
2883,192882.00174986047
2884,196759.27029222704
2885,190048.99636084048
2886,235745.51370163364
2887,95197.7238107152
2888,137861.01822396537
2889,54437.21397574253
2890,79464.27427257589
2891,134962.5702744957
2892,49628.67746603416
2893,83760.95699018904
2894,59994.67151239154
2895,327592.6763861701
2896,281698.89346955443
2897,206159.74753195042
2898,143173.37756231663
2899,207685.04237296735
2900,159931.4455387862
2901,210462.183421659
2902,194203.28038200212
2903,339237.0057769752
2904,353513.7211455739
2905,91314.59854360833
2906,193055.68281984515
2907,110520.50010219304
2908,130599.77337467471
2909,147182.87773565415
2910,78538.11512995872
2911,79692.86067874967
2912,146531.32801099116
2913,81595.0742753318
2914,75590.22881876297
2915,84363.89490760927
2916,81837.64517783155
2917,169821.6633859718
2918,115670.71028506481
2919,217636.55282151097
